,state,date,m50,cases,deaths,difference,new_cases
425,Alaska,2020-05-20,3.302,402,8,1.0,3.0
426,Alaska,2020-05-21,3.2230000000000003,402,8,1.0,0.0
427,Alaska,2020-05-22,3.737,404,8,1.0,2.0
428,Alaska,2020-05-23,2.559,409,8,1.0,5.0
429,Alaska,2020-05-24,1.237,409,8,1.0,0.0
430,Alaska,2020-05-25,1.565,412,8,1.0,3.0
431,Alaska,2020-05-26,2.947,416,8,1.0,4.0
432,Alaska,2020-05-27,3.457,417,8,1.0,1.0
433,Alaska,2020-05-28,3.554,430,8,1.0,13.0
434,Alaska,2020-05-30,0.894,441,8,2.0,11.0
435,Alaska,2020-05-31,1.925,469,8,1.0,28.0
436,Alaska,2020-06-01,3.3,476,8,1.0,7.0
437,Alaska,2020-06-02,2.316,497,8,1.0,21.0
438,Alaska,2020-06-03,3.16,516,8,1.0,19.0
439,Alaska,2020-06-04,3.284,542,8,1.0,26.0
440,Alaska,2020-06-05,3.7880000000000003,565,8,1.0,23.0
441,Alaska,2020-06-06,3.5589999999999997,579,8,1.0,14.0
442,Alaska,2020-06-07,2.708,588,8,1.0,9.0
443,Alaska,2020-06-08,3.534,607,8,1.0,19.0
444,Alaska,2020-06-09,2.7569999999999997,620,9,1.0,13.0
445,Alaska,2020-06-10,3.7430000000000003,642,9,1.0,22.0
446,Alaska,2020-06-11,3.745,666,9,1.0,24.0
447,Alaska,2020-06-12,3.722,688,10,1.0,22.0
448,Alaska,2020-06-13,3.3819999999999997,722,10,1.0,34.0
449,Alaska,2020-06-14,2.928,734,10,1.0,12.0
450,Alaska,2020-06-15,3.48,738,10,1.0,4.0
451,Alaska,2020-06-16,3.045,751,10,1.0,13.0
452,Alaska,2020-06-17,3.361,776,10,1.0,25.0
453,Alaska,2020-06-18,3.35,795,10,1.0,19.0
454,Alaska,2020-06-19,3.915,821,10,1.0,26.0
455,Alaska,2020-06-20,3.2539999999999996,845,10,1.0,24.0
456,Alaska,2020-06-21,2.003,859,10,1.0,14.0
457,Alaska,2020-06-22,3.114,869,10,1.0,10.0
458,Alaska,2020-06-23,3.182,905,10,1.0,36.0
459,Alaska,2020-06-24,3.235,926,10,1.0,21.0
460,Alaska,2020-06-25,3.455,971,10,1.0,45.0
461,Alaska,2020-06-26,3.875,1001,12,1.0,30.0
462,Alaska,2020-06-27,3.464,1027,12,1.0,26.0
463,Alaska,2020-06-28,1.929,1060,12,1.0,33.0
464,Alaska,2020-06-29,3.113,1085,12,1.0,25.0
465,Alaska,2020-06-30,3.7260000000000004,1132,12,1.0,47.0
466,Alaska,2020-07-01,4.178999999999999,1174,12,1.0,42.0
467,Alaska,2020-07-02,4.485,1224,12,1.0,50.0
468,Alaska,2020-07-03,4.383,1284,13,1.0,60.0
469,Alaska,2020-07-04,2.8739999999999997,1339,14,1.0,55.0
470,Alaska,2020-07-05,2.45,1371,14,1.0,32.0
471,Alaska,2020-07-06,3.508,1401,14,1.0,30.0
472,Alaska,2020-07-07,3.3480000000000003,1423,15,1.0,22.0
473,Alaska,2020-07-08,3.0180000000000002,1472,15,1.0,49.0
474,Alaska,2020-07-09,3.395,1521,15,1.0,49.0
475,Alaska,2020-07-10,4.069,1579,15,1.0,58.0
476,Alaska,2020-07-11,3.1660000000000004,1656,15,1.0,77.0
477,Alaska,2020-07-12,2.231,1772,15,1.0,116.0
478,Alaska,2020-07-13,3.492,1843,15,1.0,71.0
479,Alaska,2020-07-14,3.343,1897,15,1.0,54.0
480,Alaska,2020-07-15,3.804,1958,15,1.0,61.0
481,Alaska,2020-07-16,3.668,2034,15,1.0,76.0
482,Alaska,2020-07-17,2.093,2083,15,1.0,49.0
483,Alaska,2020-07-18,0.871,2157,16,1.0,74.0
484,Alaska,2020-07-19,1.702,2275,16,1.0,118.0
485,Alaska,2020-07-20,3.147,2412,16,1.0,137.0
486,Alaska,2020-07-21,3.1289999999999996,2523,16,1.0,111.0
487,Alaska,2020-07-22,3.168,2617,17,1.0,94.0
488,Alaska,2020-07-23,3.341,2682,17,1.0,65.0
489,Alaska,2020-07-24,3.6630000000000003,2746,17,1.0,64.0
490,Alaska,2020-07-25,2.392,2866,18,1.0,120.0
491,Alaska,2020-07-26,2.173,3100,18,1.0,234.0
492,Alaska,2020-07-27,3.552,3204,19,1.0,104.0
493,Alaska,2020-07-28,3.583,3348,20,1.0,144.0
494,Alaska,2020-07-29,3.54,3440,20,1.0,92.0
495,Alaska,2020-07-30,3.502,3557,21,1.0,117.0
496,Alaska,2020-07-31,3.7510000000000003,3675,21,1.0,118.0
497,Alaska,2020-08-01,2.7760000000000002,3825,22,1.0,150.0
498,Alaska,2020-08-02,1.1,3982,22,1.0,157.0
499,Alaska,2020-08-03,2.946,4062,23,1.0,80.0
500,Alaska,2020-08-04,3.489,4123,23,1.0,61.0
501,Alaska,2020-08-05,3.739,4181,23,1.0,58.0
502,Alaska,2020-08-06,2.989,4221,23,1.0,40.0
503,Alaska,2020-08-07,3.9219999999999997,4286,23,1.0,65.0
504,Alaska,2020-08-08,3.279,4371,24,1.0,85.0
505,Alaska,2020-08-09,2.404,4471,24,1.0,100.0
506,Alaska,2020-08-10,3.3939999999999997,4537,24,1.0,66.0
507,Alaska,2020-08-11,3.2489999999999997,4587,24,1.0,50.0
508,Alaska,2020-08-12,3.466,4653,25,1.0,66.0
509,Alaska,2020-08-13,3.287,4748,25,1.0,95.0
510,Alaska,2020-08-14,3.9730000000000003,4867,25,1.0,119.0
511,Alaska,2020-08-15,4.083,4952,26,1.0,85.0
512,Alaska,2020-08-16,2.4019999999999997,5058,26,1.0,106.0
513,Alaska,2020-08-17,3.423,5108,26,1.0,50.0
514,Alaska,2020-08-18,3.491,5175,27,1.0,67.0
515,Alaska,2020-08-19,3.545,5245,27,1.0,70.0
516,Alaska,2020-08-20,3.62,5330,27,1.0,85.0
517,Alaska,2020-08-21,4.532,5401,28,1.0,71.0
518,Alaska,2020-08-22,4.031000000000001,5492,29,1.0,91.0
519,Alaska,2020-08-23,2.003,5556,30,1.0,64.0
520,Alaska,2020-08-24,3.612,5626,30,1.0,70.0
521,Alaska,2020-08-25,3.4739999999999998,5621,33,1.0,-5.0
522,Alaska,2020-08-26,3.815,5671,34,1.0,50.0
523,Alaska,2020-08-27,3.779,5752,34,1.0,81.0
524,Alaska,2020-08-28,4.471,5874,34,1.0,122.0
525,Alaska,2020-08-29,3.8360000000000003,5985,34,1.0,111.0
526,Alaska,2020-08-30,2.068,6036,34,1.0,51.0
527,Alaska,2020-08-31,3.2239999999999998,6075,34,1.0,39.0
528,Alaska,2020-09-01,3.719,6109,36,1.0,34.0
529,Alaska,2020-09-02,3.9589999999999996,6181,36,1.0,72.0
530,Alaska,2020-09-03,3.79,6287,37,1.0,106.0
531,Alaska,2020-09-04,4.096,6416,37,1.0,129.0
532,Alaska,2020-09-05,3.7239999999999998,6514,39,1.0,98.0
533,Alaska,2020-09-06,2.451,6603,39,1.0,89.0
534,Alaska,2020-09-07,2.3209999999999997,6637,39,1.0,34.0
535,Alaska,2020-09-08,3.6010000000000004,6670,39,1.0,33.0
536,Alaska,2020-09-09,3.5660000000000003,6735,39,1.0,65.0
537,Alaska,2020-09-10,3.85,6860,39,1.0,125.0
538,Alaska,2020-09-11,4.069,6968,40,1.0,108.0
539,Alaska,2020-09-12,3.557,7074,41,1.0,106.0
540,Alaska,2020-09-13,2.798,7136,41,1.0,62.0
541,Alaska,2020-09-14,3.678,7213,41,1.0,77.0
542,Alaska,2020-09-15,3.5469999999999997,7256,41,1.0,43.0
543,Alaska,2020-09-16,3.741,7308,41,1.0,52.0
544,Alaska,2020-09-17,3.673,7413,41,1.0,105.0
545,Alaska,2020-09-18,4.008,7528,42,1.0,115.0
546,Alaska,2020-09-19,3.105,7613,42,1.0,85.0
547,Alaska,2020-09-20,2.176,7704,42,1.0,91.0
548,Alaska,2020-09-21,3.678,7775,42,1.0,71.0
549,Alaska,2020-09-22,3.418,7821,42,1.0,46.0
550,Alaska,2020-09-23,3.5239999999999996,7875,42,1.0,54.0
551,Alaska,2020-09-24,3.665,8015,43,1.0,140.0
552,Alaska,2020-09-25,3.9939999999999998,8133,48,1.0,118.0
553,Alaska,2020-09-26,3.552,8244,48,1.0,111.0
554,Alaska,2020-09-27,2.1069999999999998,8359,52,1.0,115.0
555,Alaska,2020-09-28,3.9560000000000004,8477,52,1.0,118.0
556,Alaska,2020-09-29,4.24,8602,52,1.0,125.0
557,Alaska,2020-09-30,4.234,8707,52,1.0,105.0
558,Alaska,2020-10-01,4.618,8838,53,1.0,131.0
559,Alaska,2020-10-02,4.273,8964,53,1.0,126.0
560,Alaska,2020-10-03,2.8989999999999996,9111,54,1.0,147.0
561,Alaska,2020-10-04,1.6219999999999999,9300,54,1.0,189.0
562,Alaska,2020-10-05,3.28,9511,54,1.0,211.0
563,Alaska,2020-10-06,3.5869999999999997,9656,54,1.0,145.0
564,Alaska,2020-10-07,3.612,9784,55,1.0,128.0
565,Alaska,2020-10-09,3.687,10099,56,2.0,315.0
566,Alaska,2020-10-10,2.892,10350,56,1.0,251.0
567,Alaska,2020-10-11,1.489,10608,56,1.0,258.0
568,Alaska,2020-10-12,2.888,10805,56,1.0,197.0
569,Alaska,2020-10-13,3.273,10960,56,1.0,155.0
570,Alaska,2020-10-14,3.338,11103,60,1.0,143.0
571,Alaska,2020-10-15,3.383,11268,61,1.0,165.0
572,Alaska,2020-10-16,3.5239999999999996,11496,62,1.0,228.0
573,Alaska,2020-10-17,3.3960000000000004,11710,63,1.0,214.0
574,Alaska,2020-10-18,1.1,11934,63,1.0,224.0
575,Alaska,2020-10-19,3.214,12138,63,1.0,204.0
576,Alaska,2020-10-20,3.201,12349,63,1.0,211.0
577,Alaska,2020-10-21,3.638,12559,64,1.0,210.0
578,Alaska,2020-10-22,3.8480000000000003,12790,64,1.0,231.0
579,Alaska,2020-10-23,4.03,13067,64,1.0,277.0
580,Alaska,2020-10-24,2.906,13439,64,1.0,372.0
581,Alaska,2020-10-25,1.208,13968,64,1.0,529.0
582,Alaska,2020-10-26,3.029,14316,64,1.0,348.0
583,Alaska,2020-10-27,3.409,14699,66,1.0,383.0
584,Alaska,2020-10-28,3.312,15053,67,1.0,354.0
585,Alaska,2020-10-29,3.1060000000000003,15417,72,1.0,364.0
586,Alaska,2020-10-30,3.2739999999999996,15803,76,1.0,386.0
587,Alaska,2020-10-31,2.615,16247,77,1.0,444.0
588,Alaska,2020-11-01,0.5760000000000001,16597,78,1.0,350.0
589,Alaska,2020-11-02,2.504,16948,79,1.0,351.0
590,Alaska,2020-11-03,2.862,17339,79,1.0,391.0
591,Alaska,2020-11-04,3.0389999999999997,17750,79,1.0,411.0
592,Alaska,2020-11-05,3.1839999999999997,18064,79,1.0,314.0
593,Alaska,2020-11-06,2.72,18589,79,1.0,525.0
594,Alaska,2020-11-07,2.21,19194,79,1.0,605.0
595,Alaska,2020-11-08,0.551,19712,79,1.0,518.0
596,Alaska,2020-11-09,2.516,20185,79,1.0,473.0
597,Alaska,2020-11-10,3.056,20715,87,1.0,530.0
598,Alaska,2020-11-11,2.64,21211,90,1.0,496.0
599,Alaska,2020-11-12,2.752,21689,90,1.0,478.0
600,Alaska,2020-11-13,3.088,22282,91,1.0,593.0
601,Alaska,2020-11-14,2.088,23029,92,1.0,747.0
602,Alaska,2020-11-15,1.18,23688,92,1.0,659.0
603,Alaska,2020-11-16,2.492,24268,92,1.0,580.0
604,Alaska,2020-11-17,2.464,24909,94,1.0,641.0
605,Alaska,2020-11-18,2.95,25454,94,1.0,545.0
606,Alaska,2020-11-19,2.775,25946,95,1.0,492.0
607,Alaska,2020-11-20,3.049,26403,95,1.0,457.0
608,Alaska,2020-11-21,2.186,27079,95,1.0,676.0
609,Alaska,2020-11-22,1.111,27629,97,1.0,550.0
610,Alaska,2020-11-23,2.633,28128,97,1.0,499.0
611,Alaska,2020-11-24,2.658,28708,110,1.0,580.0
612,Alaska,2020-11-25,3.266,29386,110,1.0,678.0
613,Alaska,2020-11-26,0.326,29940,113,1.0,554.0
614,Alaska,2020-11-27,1.79,30612,113,1.0,672.0
615,Alaska,2020-11-28,1.7080000000000002,31279,115,1.0,667.0
616,Alaska,2020-11-29,0.89,31896,115,1.0,617.0
617,Alaska,2020-11-30,2.862,32407,115,1.0,511.0
618,Alaska,2020-12-01,2.995,32911,116,1.0,504.0
619,Alaska,2020-12-02,2.8080000000000003,33614,116,1.0,703.0
620,Alaska,2020-12-03,3.0810000000000004,34377,124,1.0,763.0
621,Alaska,2020-12-04,3.248,35138,135,1.0,761.0
622,Alaska,2020-12-05,2.313,36083,136,1.0,945.0
623,Alaska,2020-12-06,0.986,36847,136,1.0,764.0
624,Alaska,2020-12-07,2.7710000000000004,37350,139,1.0,503.0
625,Alaska,2020-12-08,3.0069999999999997,37923,139,1.0,573.0
626,Alaska,2020-12-09,2.576,38510,143,1.0,587.0
627,Alaska,2020-12-10,1.41,39146,148,1.0,636.0
628,Alaska,2020-12-19,2.5140000000000002,43468,177,9.0,4322.0
629,Alaska,2020-12-20,1.7619999999999998,43649,176,1.0,181.0
630,Alaska,2020-12-21,3.21,43801,176,1.0,152.0
631,Alaska,2020-12-22,2.6189999999999998,44241,186,1.0,440.0
632,Alaska,2020-12-23,3.075,44602,189,1.0,361.0
633,Alaska,2020-12-24,2.517,44876,191,1.0,274.0
634,Alaska,2020-12-25,0.037000000000000005,44876,191,1.0,0.0
635,Alaska,2020-12-26,0.8740000000000001,45247,192,1.0,371.0
636,Alaska,2020-12-27,0.395,45547,192,1.0,300.0
637,Alaska,2020-12-28,2.431,45674,192,1.0,127.0
638,Alaska,2020-12-29,2.44,45856,193,1.0,182.0
639,Alaska,2020-12-30,2.6630000000000003,46241,195,1.0,385.0
640,Alaska,2020-12-31,2.912,46740,198,1.0,499.0
641,Alaska,2021-01-01,0.368,46740,198,1.0,0.0
642,Alaska,2021-01-02,1.11,47549,207,1.0,809.0
643,Alaska,2021-01-03,0.466,47846,207,1.0,297.0
644,Alaska,2021-01-04,1.1640000000000001,48110,209,1.0,264.0
645,Alaska,2021-01-05,2.594,48302,209,1.0,192.0
646,Alaska,2021-01-06,2.5540000000000003,48636,211,1.0,334.0
647,Alaska,2021-01-07,0.39399999999999996,48961,214,1.0,325.0
648,Alaska,2021-01-15,3.5210000000000004,51163,220,8.0,2202.0
649,Alaska,2021-01-16,2.057,51347,220,1.0,184.0
650,Alaska,2021-01-17,1.202,51630,220,1.0,283.0
651,Alaska,2021-01-18,1.896,51785,220,1.0,155.0
652,Alaska,2021-01-19,2.9819999999999998,51914,221,1.0,129.0
653,Alaska,2021-01-20,3.78,52081,244,1.0,167.0
654,Alaska,2021-01-21,3.7089999999999996,52282,245,1.0,201.0
655,Alaska,2021-01-22,3.7560000000000002,52572,245,1.0,290.0
656,Alaska,2021-01-23,2.499,52820,250,1.0,248.0
657,Alaska,2021-01-24,1.3219999999999998,52982,250,1.0,162.0
658,Alaska,2021-01-25,2.115,53061,250,1.0,79.0
659,Alaska,2021-01-26,3.415,53143,251,1.0,82.0
660,Alaska,2021-01-27,3.5269999999999997,53322,252,1.0,179.0
661,Alaska,2021-01-28,2.928,53524,253,1.0,202.0
662,Alaska,2021-01-29,3.485,53705,253,1.0,181.0
663,Alaska,2021-01-30,2.346,53851,253,1.0,146.0
664,Alaska,2021-01-31,1.03,53985,253,1.0,134.0
665,Alaska,2021-02-01,3.136,54091,253,1.0,106.0
666,Alaska,2021-02-02,3.377,54223,269,1.0,132.0
667,Alaska,2021-02-03,3.5010000000000003,54447,269,1.0,224.0
668,Alaska,2021-02-04,3.45,54631,269,1.0,184.0
669,Alaska,2021-02-05,3.676,54880,269,1.0,249.0
670,Alaska,2021-02-06,2.716,54880,269,1.0,0.0
671,Alaska,2021-02-07,1.256,54880,269,1.0,0.0
672,Alaska,2021-02-08,3.11,55374,269,1.0,494.0
673,Alaska,2021-02-09,3.3289999999999997,55500,269,1.0,126.0
674,Alaska,2021-02-10,3.784,55701,269,1.0,201.0
675,Alaska,2021-02-11,3.4960000000000004,55850,269,1.0,149.0
676,Alaska,2021-02-12,4.061,56008,271,1.0,158.0
677,Alaska,2021-02-13,3.4219999999999997,56008,271,1.0,0.0
678,Alaska,2021-02-14,2.214,56008,271,1.0,0.0
679,Alaska,2021-02-15,2.853,56008,271,1.0,0.0
680,Alaska,2021-02-16,3.65,56504,276,1.0,496.0
681,Alaska,2021-02-17,4.2410000000000005,56559,277,1.0,55.0
682,Alaska,2021-02-18,4.044,56768,277,1.0,209.0
683,Alaska,2021-02-19,4.709,56979,278,1.0,211.0
684,Alaska,2021-02-20,3.3710000000000004,56979,278,1.0,0.0
685,Alaska,2021-02-21,2.4090000000000003,56979,278,1.0,0.0
686,Alaska,2021-02-22,4.047,57316,279,1.0,337.0
687,Alaska,2021-02-23,4.2410000000000005,57371,279,1.0,55.0
688,Alaska,2021-02-24,4.456,57550,279,1.0,179.0
689,Alaska,2021-02-25,4.65,57735,279,1.0,185.0
690,Alaska,2021-02-26,4.779,57846,279,1.0,111.0
691,Alaska,2021-02-27,4.15,57846,279,1.0,0.0
692,Alaska,2021-02-28,3.103,57846,279,1.0,0.0
693,Alaska,2021-03-01,4.255,58229,289,1.0,383.0
694,Alaska,2021-03-02,4.708,58383,290,1.0,154.0
695,Alaska,2021-03-03,4.846,58574,291,1.0,191.0
696,Alaska,2021-03-04,4.816,58722,291,1.0,148.0
697,Alaska,2021-03-05,5.289,58870,292,1.0,148.0
698,Alaska,2021-03-06,4.396,58870,292,1.0,0.0
699,Alaska,2021-03-07,3.3169999999999997,58870,292,1.0,0.0
700,Alaska,2021-03-08,4.315,59210,291,1.0,340.0
701,Alaska,2021-03-09,4.445,59299,291,1.0,89.0
702,Alaska,2021-03-10,4.398,59451,291,1.0,152.0
703,Alaska,2021-03-11,3.964,59689,291,1.0,238.0
704,Alaska,2021-03-12,5.056,59796,292,1.0,107.0
705,Alaska,2021-03-13,4.225,59796,292,1.0,0.0
706,Alaska,2021-03-14,3.444,59796,292,1.0,0.0
707,Alaska,2021-03-15,4.2010000000000005,60174,292,1.0,378.0
708,Alaska,2021-03-16,4.803999999999999,60277,292,1.0,103.0
709,Alaska,2021-03-17,4.94,60451,293,1.0,174.0
710,Alaska,2021-03-18,4.985,60606,296,1.0,155.0
711,Alaska,2021-03-19,5.65,60683,296,1.0,77.0
712,Alaska,2021-03-20,4.567,60683,296,1.0,0.0
713,Alaska,2021-03-21,3.823,60683,296,1.0,0.0
714,Alaska,2021-03-22,4.8580000000000005,61034,296,1.0,351.0
715,Arizona,2020-03-01,4.749,1,0,-386.0,-61033.0
716,Arizona,2020-03-02,7.555,1,0,1.0,0.0
717,Arizona,2020-03-03,7.665,2,0,1.0,1.0
718,Arizona,2020-03-04,7.819,2,0,1.0,0.0
719,Arizona,2020-03-05,8.359,2,0,1.0,0.0
720,Arizona,2020-03-06,8.954,3,0,1.0,1.0
721,Arizona,2020-03-07,7.167000000000001,5,0,1.0,2.0
722,Arizona,2020-03-08,4.902,5,0,1.0,0.0
723,Arizona,2020-03-09,7.477,6,0,1.0,1.0
724,Arizona,2020-03-10,7.438,6,0,1.0,0.0
725,Arizona,2020-03-11,7.156000000000001,9,0,1.0,3.0
726,Arizona,2020-03-12,6.968999999999999,9,0,1.0,0.0
727,Arizona,2020-03-13,7.441,9,0,1.0,0.0
728,Arizona,2020-03-14,5.3870000000000005,12,0,1.0,3.0
729,Arizona,2020-03-15,3.6210000000000004,13,0,1.0,1.0
730,Arizona,2020-03-16,5.885,18,0,1.0,5.0
731,Arizona,2020-03-17,4.966,20,0,1.0,2.0
732,Arizona,2020-03-18,3.6430000000000002,28,0,1.0,8.0
733,Arizona,2020-03-19,3.091,47,0,1.0,19.0
734,Arizona,2020-03-20,4.19,70,1,1.0,23.0
735,Arizona,2020-03-21,1.66,104,1,1.0,34.0
736,Arizona,2020-03-22,0.6629999999999999,153,2,1.0,49.0
737,Arizona,2020-03-23,2.246,234,2,1.0,81.0
738,Arizona,2020-03-24,2.097,326,6,1.0,92.0
739,Arizona,2020-03-25,2.149,402,6,1.0,76.0
740,Arizona,2020-03-26,1.874,508,8,1.0,106.0
741,Arizona,2020-03-27,2.154,665,15,1.0,157.0
742,Arizona,2020-03-28,0.9329999999999999,773,15,1.0,108.0
743,Arizona,2020-03-29,0.20600000000000002,930,18,1.0,157.0
744,Arizona,2020-03-30,1.44,1169,20,1.0,239.0
745,Arizona,2020-03-31,1.462,1298,24,1.0,129.0
746,Arizona,2020-04-01,0.875,1413,29,1.0,115.0
747,Arizona,2020-04-02,1.0859999999999999,1600,35,1.0,187.0
748,Arizona,2020-04-03,1.6480000000000001,1769,41,1.0,169.0
749,Arizona,2020-04-04,0.625,2019,53,1.0,250.0
750,Arizona,2020-04-05,0.061,2269,64,1.0,250.0
751,Arizona,2020-04-06,0.882,2466,67,1.0,197.0
752,Arizona,2020-04-07,0.991,2577,77,1.0,111.0
753,Arizona,2020-04-08,0.9,2726,80,1.0,149.0
754,Arizona,2020-04-09,1.011,3018,89,1.0,292.0
755,Arizona,2020-04-10,1.875,3112,97,1.0,94.0
756,Arizona,2020-04-11,0.5589999999999999,3393,112,1.0,281.0
757,Arizona,2020-04-12,0.044000000000000004,3539,117,1.0,146.0
758,Arizona,2020-04-13,0.848,3702,122,1.0,163.0
759,Arizona,2020-04-14,1.04,3806,131,1.0,104.0
760,Arizona,2020-04-15,1.508,3962,142,1.0,156.0
761,Arizona,2020-04-16,1.679,4234,152,1.0,272.0
762,Arizona,2020-04-17,2.3209999999999997,4507,174,1.0,273.0
763,Arizona,2020-04-18,1.054,4719,181,1.0,212.0
764,Arizona,2020-04-19,0.177,4929,188,1.0,210.0
765,Arizona,2020-04-21,1.197,5251,213,2.0,322.0
766,Arizona,2020-04-22,1.401,5459,236,1.0,208.0
767,Arizona,2020-04-23,1.444,5769,257,1.0,310.0
768,Arizona,2020-04-24,1.7180000000000002,6045,268,1.0,276.0
769,Arizona,2020-04-25,0.758,6280,275,1.0,235.0
770,Arizona,2020-04-26,0.07,6526,277,1.0,246.0
771,Arizona,2020-04-27,1.161,6716,277,1.0,190.0
772,Arizona,2020-04-28,1.32,6948,297,1.0,232.0
773,Arizona,2020-04-29,1.475,7202,308,1.0,254.0
774,Arizona,2020-04-30,2.086,7648,320,1.0,446.0
775,Arizona,2020-05-01,3.572,7962,330,1.0,314.0
776,Arizona,2020-05-02,1.921,8364,353,1.0,402.0
777,Arizona,2020-05-03,0.937,8640,362,1.0,276.0
778,Arizona,2020-05-04,1.5530000000000002,8919,362,1.0,279.0
779,Arizona,2020-05-05,1.775,9305,395,1.0,386.0
780,Arizona,2020-05-06,2.5980000000000003,9707,426,1.0,402.0
781,Arizona,2020-05-07,1.376,9945,450,1.0,238.0
782,Arizona,2020-05-08,2.249,10526,517,1.0,581.0
783,Arizona,2020-05-09,1.474,10960,532,1.0,434.0
784,Arizona,2020-05-10,0.519,11119,536,1.0,159.0
785,Arizona,2020-05-11,0.9570000000000001,11380,542,1.0,261.0
786,Arizona,2020-05-12,2.032,11736,562,1.0,356.0
787,Arizona,2020-05-13,1.0,12176,594,1.0,440.0
788,Arizona,2020-05-14,1.216,12674,624,1.0,498.0
789,Arizona,2020-05-15,3.366,13169,651,1.0,495.0
790,Arizona,2020-05-16,2.97,13631,679,1.0,462.0
791,Arizona,2020-05-17,1.5330000000000001,13937,680,1.0,306.0
792,Arizona,2020-05-18,2.944,14170,686,1.0,233.0
793,Arizona,2020-05-19,2.9010000000000002,14566,704,1.0,396.0
794,Arizona,2020-05-20,4.104,14897,747,1.0,331.0
795,Arizona,2020-05-21,4.453,15315,763,1.0,418.0
796,Arizona,2020-05-22,5.126,15608,775,1.0,293.0
797,Arizona,2020-05-23,3.463,16040,799,1.0,432.0
798,Arizona,2020-05-24,2.513,16339,800,1.0,299.0
799,Arizona,2020-05-25,1.8940000000000001,16561,806,1.0,222.0
800,Arizona,2020-05-26,4.103,16783,807,1.0,222.0
801,Arizona,2020-05-27,4.071000000000001,17262,831,1.0,479.0
802,Arizona,2020-05-28,4.055,17763,857,1.0,501.0
803,Arizona,2020-05-30,1.8459999999999999,19255,903,2.0,1492.0
804,Arizona,2020-05-31,2.046,19936,906,1.0,681.0
805,Arizona,2020-06-01,3.9330000000000003,20123,918,1.0,187.0
806,Arizona,2020-06-02,4.059,21250,943,1.0,1127.0
807,Arizona,2020-06-03,4.149,22245,983,1.0,995.0
808,Arizona,2020-06-04,4.13,22818,1000,1.0,573.0
809,Arizona,2020-06-05,4.636,24369,1016,1.0,1551.0
810,Arizona,2020-06-06,4.145,25517,1046,1.0,1148.0
811,Arizona,2020-06-07,2.138,26924,1048,1.0,1407.0
812,Arizona,2020-06-08,4.862,27761,1052,1.0,837.0
813,Arizona,2020-06-09,4.533,28396,1074,1.0,635.0
814,Arizona,2020-06-10,4.618,29981,1100,1.0,1585.0
815,Arizona,2020-06-11,4.525,31525,1130,1.0,1544.0
816,Arizona,2020-06-12,3.955,33167,1157,1.0,1642.0
817,Arizona,2020-06-13,4.0889999999999995,34773,1190,1.0,1606.0
818,Arizona,2020-06-14,1.662,35953,1194,1.0,1180.0
819,Arizona,2020-06-15,2.8280000000000003,37005,1204,1.0,1052.0
820,Arizona,2020-06-16,3.531,39298,1228,1.0,2293.0
821,Arizona,2020-06-17,4.335,41159,1252,1.0,1861.0
822,Arizona,2020-06-18,4.493,43731,1287,1.0,2572.0
823,Arizona,2020-06-19,4.836,46914,1322,1.0,3183.0
824,Arizona,2020-06-20,3.28,50198,1347,1.0,3284.0
825,Arizona,2020-06-21,1.9380000000000002,52666,1350,1.0,2468.0
826,Arizona,2020-06-22,2.989,54767,1354,1.0,2101.0
827,Arizona,2020-06-23,3.958,58397,1398,1.0,3630.0
828,Arizona,2020-06-24,3.088,60207,1467,1.0,1810.0
829,Arizona,2020-06-25,4.325,63297,1495,1.0,3090.0
830,Arizona,2020-06-26,4.188,66676,1537,1.0,3379.0
831,Arizona,2020-06-27,3.5869999999999997,70152,1581,1.0,3476.0
832,Arizona,2020-06-28,2.097,73961,1594,1.0,3809.0
833,Arizona,2020-06-29,3.717,74602,1598,1.0,641.0
834,Arizona,2020-06-30,4.045,79399,1645,1.0,4797.0
835,Arizona,2020-07-01,4.331,84152,1726,1.0,4753.0
836,Arizona,2020-07-02,4.325,87495,1766,1.0,3343.0
837,Arizona,2020-07-03,3.835,91894,1802,1.0,4399.0
838,Arizona,2020-07-04,2.019,94616,1821,1.0,2722.0
839,Arizona,2020-07-05,1.226,98126,1829,1.0,3510.0
840,Arizona,2020-07-06,3.6439999999999997,101542,1832,1.0,3416.0
841,Arizona,2020-07-07,3.9610000000000003,105159,1933,1.0,3617.0
842,Arizona,2020-07-08,3.9360000000000004,108710,1973,1.0,3551.0
843,Arizona,2020-07-09,3.912,112783,2047,1.0,4073.0
844,Arizona,2020-07-10,4.4719999999999995,116947,2093,1.0,4164.0
845,Arizona,2020-07-11,2.9619999999999997,119991,2158,1.0,3044.0
846,Arizona,2020-07-12,1.465,122479,2239,1.0,2488.0
847,Arizona,2020-07-13,3.41,123917,2250,1.0,1438.0
848,Arizona,2020-07-14,3.958,128126,2341,1.0,4209.0
849,Arizona,2020-07-15,3.3819999999999997,131411,2442,1.0,3285.0
850,Arizona,2020-07-16,3.593,134730,2506,1.0,3319.0
851,Arizona,2020-07-17,3.029,138575,2597,1.0,3845.0
852,Arizona,2020-07-18,1.903,141333,2733,1.0,2758.0
853,Arizona,2020-07-19,1.392,143644,2768,1.0,2311.0
854,Arizona,2020-07-20,2.955,145320,2795,1.0,1676.0
855,Arizona,2020-07-21,2.9019999999999997,148730,2918,1.0,3410.0
